19/3/2021,3,3051
20/3/2021,2,3053
21/3/2021,2,3055
22/3/2021,2,3057
23/3/2021,4,3061
24/3/2021,5,3066
25/3/2021,3,3069
26/3/2021,2,3071
27/3/2021,3,3074
28/3/2021,3,3077
29/3/2021,3,3080
30/3/2021,4,3084
31/3/2021,5,3089
1/4/2021,4,3093
2/4/2021,3,3096
3/4/2021,3,3099
4/4/2021,3,3102
5/4/2021,0,3102
6/4/2021,6,3108
7/4/2021,4,3112
8/4/2021,4,3116
9/4/2021,3,3119
10/4/2021,4,3123
11/4/2021,3,3126
12/4/2021,4,3130
13/4/2021,4,3134
14/4/2021,3,3137
15/4/2021,4,3141
16/4/2021,3,3144
17/4/2021,4,3148
18/4/2021,4,3152
19/4/2021,3,3155
20/4/2021,5,3160
21/4/2021,5,3165
22/4/2021,7,3172
23/4/2021,9,3181
24/4/2021,9,3190
25/4/2021,8,3198
26/4/2021,9,3207
27/4/2021,10,3217
28/4/2021,8,3225
29/4/2021,9,3234
30/4/2021,10,3244
1/5/2021,9,3253
2/5/2021,8,3261
3/5/2021,9,3270
4/5/2021,10,3280
5/5/2021,9,3289
6/5/2021,10,3299
7/5/2021,8,3307
8/5/2021,8,3315
9/5/2021,6,3321
10/5/2021,7,3328
11/5/2021,7,3335
12/5/2021,8,3343
13/5/2021,7,3350
14/5/2021,5,3355
15/5/2021,5,3360
16/5/2021,6,3366
17/5/2021,8,3374
18/5/2021,7,3381
19/5/2021,7,3388
20/5/2021,7,3395
21/5/2021,6,3401
22/5/2021,4,3405
23/5/2021,6,3411
24/5/2021,7,3418
25/5/2021,8,3426
26/5/2021,7,3433
27/5/2021,7,3440
28/5/2021,8,3448
29/5/2021,7,3455
30/5/2021,5,3460
31/5/2021,5,3465
1/6/2021,7,3472
2/6/2021,8,3480
3/6/2021,10,3490
4/6/2021,7,3497
5/6/2021,7,3504
6/6/2021,6,3510
7/6/2021,8,3518
8/6/2021,9,3527
9/6/2021,10,3537
10/6/2021,7,3544
11/6/2021,8,3552
12/6/2021,8,3560
13/6/2021,5,3565
14/6/2021,6,3571
15/6/2021,8,3579
16/6/2021,9,3588
17/6/2021,10,3598
18/6/2021,7,3605
19/6/2021,10,3615
20/6/2021,9,3624
21/6/2021,7,3631
22/6/2021,10,3641
23/6/2021,9,3650
24/6/2021,10,3660
25/6/2021,9,3669
26/6/2021,9,3678
27/6/2021,7,3685
28/6/2021,8,3693
29/6/2021,6,3699
30/6/2021,9,3708
1/7/2021,8,3716
2/7/2021,10,3726
3/7/2021,9,3735
4/7/2021,10,3745
5/7/2021,10,3755
