8/4/2021,627,112374
9/4/2021,487,112861
10/4/2021,718,113579
11/4/2021,344,113923
12/4/2021,331,114254
13/4/2021,358,114612
14/4/2021,476,115088
15/4/2021,469,115557
16/4/2021,380,115937
17/4/2021,429,116366
18/4/2021,310,116676
19/4/2021,251,116927
20/4/2021,316,117243
21/4/2021,390,117633
22/4/2021,364,117997
23/4/2021,360,118357
24/4/2021,342,118699
25/4/2021,322,119021
26/4/2021,217,119238
27/4/2021,301,119539
28/4/2021,373,119912
29/4/2021,344,120256
30/4/2021,288,120544
1/5/2021,263,120807
2/5/2021,226,121033
3/5/2021,144,121177
4/5/2021,256,121433
5/5/2021,305,121738
6/5/2021,267,122005
7/5/2021,258,122263
8/5/2021,207,122470
9/5/2021,224,122694
10/5/2021,139,122833
11/5/2021,198,123031
12/5/2021,251,123282
13/5/2021,262,123544
14/5/2021,201,123745
15/5/2021,182,123927
16/5/2021,136,124063
17/5/2021,93,124156
18/5/2021,140,124296
19/5/2021,201,124497
20/5/2021,149,124646
21/5/2021,164,124810
22/5/2021,218,125028
23/5/2021,125,125153
24/5/2021,72,125225
25/5/2021,110,125335
26/5/2021,166,125501
27/5/2021,121,125622
28/5/2021,171,125793
29/5/2021,126,125919
30/5/2021,83,126002
31/5/2021,44,126046
1/6/2021,82,126128
2/6/2021,93,126221
3/6/2021,62,126283
4/6/2021,59,126342
5/6/2021,73,126415
6/6/2021,57,126472
7/6/2021,51,126523
8/6/2021,65,126588
9/6/2021,102,126690
10/6/2021,77,126767
11/6/2021,88,126855
12/6/2021,69,126924
13/6/2021,52,126976
14/6/2021,26,127002
15/6/2021,36,127038
16/6/2021,63,127101
17/6/2021,52,127153
18/6/2021,37,127190
19/6/2021,35,127225
20/6/2021,28,127253
21/6/2021,17,127270
22/6/2021,21,127291
23/6/2021,31,127322
24/6/2021,30,127352
25/6/2021,10,127362
26/6/2021,56,127418
27/6/2021,40,127458
28/6/2021,14,127472
29/6/2021,28,127500
30/6/2021,42,127542
1/7/2021,24,127566
2/7/2021,21,127587
3/7/2021,28,127615
4/7/2021,22,127637
5/7/2021,12,127649
6/7/2021,31,127680
7/7/2021,24,127704
8/7/2021,14,127718
9/7/2021,13,127731
10/7/2021,25,127756
11/7/2021,12,127768
12/7/2021,7,127775
13/7/2021,13,127788
14/7/2021,20,127808
15/7/2021,23,127831
16/7/2021,9,127840
17/7/2021,11,127851
18/7/2021,13,127864
19/7/2021,3,127867
20/7/2021,7,127874
21/7/2021,10,127884
22/7/2021,21,127905
23/7/2021,15,127920
24/7/2021,17,127937
25/7/2021,5,127942
26/7/2021,7,127949
27/7/2021,22,127971
28/7/2021,24,127995
29/7/2021,15,128010
30/7/2021,19,128029
31/7/2021,18,128047
1/8/2021,16,128063
2/8/2021,5,128068
3/8/2021,20,128088
4/8/2021,27,128115
5/8/2021,21,128136
6/8/2021,27,128163
7/8/2021,24,128187
8/8/2021,22,128209
9/8/2021,11,128220
